BLOCK_ID,TOTAL_KWH,TOTAL_THERMS,TOTAL_SQFT,TOTAL_SQFT,KWH_PER_SQFT,THERMS_PER_SQFT,KWH_PER_SQMETER,THERMS_PER_SQMETER
170314610001033,2015,2306,2248,2248,0.896352313,1.025800712,9.648260155,11.04163172
170314610001034,69358,7468,10416,10416,6.658794163,0.716973886,71.67469471,7.717446006
170314610001036,35307,8783,6839,9215,5.162596871,0.953119913,55.56975416,10.25930178
170314610001039,70722,19377,20169,20169,3.506470326,0.960731816,37.74334872,10.34123566
170314610001043,,1990,,1760,,1.130681818,,12.17056304
170314610001044,20270,3962,7096,7096,2.856538895,0.558342728,30.74754201,6.009953697
170314610001045,100069,26268,32102,32102,3.117220111,0.818266775,33.55349247,8.807754052
170314610001049,140053,7111,24006,16004,5.834083146,0.444326418,62.79757538,4.782691823
170314610001050,,1991,,1892,,1.052325581,,11.32714316
170314610001051,24816,3955,3602,3602,6.88950583,1.09800111,74.1580555,11.81879068
170314701001000,44078,7141,7668,5944,5.748304643,1.201379542,61.87426286,12.93154734
170314701001002,132101,20491,15496,13767,8.524845121,1.488414324,91.76070871,16.02116535
170314701001003,122090,18955,16208,15719,7.532699901,1.205865513,81.08134184,12.97983395
170314701001004,120893,18820,21032,18865,5.74805059,0.99761463,61.87152826,10.73823913
170314701001005,129589,25268,19442,18497,6.665415081,1.366059361,71.74596171,14.70414692
170314701001006,145928,21062,23466,18307,6.218699395,1.150488884,66.93755202,12.38376462
170314701001007,234561,34856,34747,34747,6.750539615,1.003136961,72.66223496,10.79768104
170314701001008,78505,7408,6869,6869,11.42888339,1.078468482,123.0195299,11.60854312
170314701001009,50171,10135,6509,7769,7.707942848,1.304543699,82.96764204,14.04199756
170314701001010,39845,5737,4653,4653,8.563292499,1.232967978,92.17455302,13.27156257
170314701001011,108245,18844,15140,13390,7.149603699,1.407318895,76.95772686,15.14826103
170314701001012,20540,3650,1756,2563,11.69703872,1.424112368,125.9059312,15.32902456
170314701001014,57381,11214,16756,14502,3.424504655,0.773272652,36.8610772,8.323441138
170314701001015,72663,15957,9847,13744,7.379201787,1.161015716,79.42910118,12.49707454
170314701001016,84594,12392,13168,11545,6.424210207,1.073365093,69.14965293,11.55361068
170314701001017,78484,17239,12112,14083,6.47985469,1.224099979,69.74860542,13.17610818
170314701001018,88670,15310,10443,13012,8.490855118,1.17660621,91.3948432,12.66488929
170314701001019,85144,13866,12198,12198,6.980160682,1.136743728,75.13385663,12.23581293
170314701001020,79902,10271,12327,9992,6.481869068,1.027922338,69.77028802,11.06446872
170314701001021,45766,9425,10040,7566,4.558366534,1.245704467,49.06587014,13.40865707
170314701001022,47883,10916,7436,7664,6.439349112,1.424321503,69.31260683,15.33127567
170314701001023,74483,16292,10999,14518,6.771797436,1.12219314,72.89105235,12.07919163
170314701001024,108609,21762,19154,17286,5.670303853,1.258937869,61.03466899,13.55110027
170314701001025,58491,11084,8455,8455,6.917918391,1.310940272,74.4638859,14.11084973
170314701001026,14838,4969,4116,4116,3.604956268,1.207240039,38.80344303,12.99462922
170314701001027,56642,9453,7327,8347,7.730585506,1.132502696,83.21136568,12.19016281
170314701001029,24673,4594,4680,4680,5.272008547,0.981623932,56.74745215,10.56611661
170314701001031,158131,31970,38720,41472,4.083961777,0.770881559,43.95941764,8.297703612
170314701001032,54936,10017,9896,7118,5.551333872,1.407277325,59.75408622,15.14781358
170314701001033,58295,12934,16902,16790,3.449000118,0.770339488,37.12474429,8.291868807
170314701001034,86412,17649,13170,12130,6.561275626,1.454987634,70.62501347,15.66136329
170314701001035,68057,10265,10257,9217,6.635175977,1.11370294,71.42047057,11.98780384
170314701001036,76282,11830,7840,8897,9.729846939,1.329661684,104.7312459,14.31236541
170314701001037,14914,6012,5040,3168,2.959126984,1.897727273,31.85179148,20.42697515
170314701001041,167702,23474,28963,54382,5.790215102,0.431650178,62.32538349,4.646245852
170314701002000,1571427,48384,277228,97228,5.66835601,0.497634426,61.01370257,5.356494691
170314701002001,575970,44434,180000,17100,3.199833333,2.598479532,34.44273418,27.96981295
170314701002002,2416279,552744,161900,171685,14.92451513,3.219524128,160.6462131,34.65468422
170314701002006,44974,10896,15601,11263,2.882763925,0.967415431,31.02982601,10.41317752
170314701002007,47940,4807,5670,4830,8.455026455,0.995238095,91.00918652,10.71265831
170314701002008,62014,8777,7874,7038,7.875793752,1.247087241,84.7743749,13.42354112
170314701002009,65516,18436,10715,12639,6.114419039,1.458659704,65.81508712,15.70088914
170314701002010,496094,10687,25798,25798,19.22994031,0.414256919,206.9894439,4.459026287
170314701002012,130722,8715,15190,8674,8.605793285,1.00472677,92.63202787,10.8147936
170314701002013,54564,8484,5519,7475,9.886573655,1.134983278,106.418239,12.21686358
170314701002014,52459,8820,7664,7664,6.844859081,1.150835073,73.67748169,12.38749096
170314701002015,133569,19671,15356,15356,8.698163584,1.280997656,93.62629392,13.78854995
170314701002016,49566,8813,6446,6446,7.689419795,1.367204468,82.76826147,14.71647275
170314701002017,99535,15962,13661,13661,7.286069834,1.168435693,78.42663675,12.57694254
170314701002018,69369,11987,9108,8760,7.61627141,1.368378995,81.98089846,14.72911526
170314701002019,57892,11775,6568,8134,8.814250914,1.447627244,94.87584807,15.58213668
170314701002020,127206,12868,24505,24505,5.19102224,0.525117323,55.87572242,5.652318257
170314701002021,53127,10030,7185,7185,7.394154489,1.395963814,79.59005079,15.0260359
170314701002022,28761,4170,3108,4557,9.253861004,0.915075708,99.60777374,9.849797183
170314701002023,92870,14908,13519,12550,6.869590946,1.187888446,73.94369338,12.78633033
170314701002025,76615,17759,14114,7058,5.428298144,2.516151884,58.42974009,27.08364514
170314701002026,11104,5368,2095,3311,5.300238663,1.621262458,57.05131872,17.45113138
170314701002027,48760,7834,5760,5760,8.465277778,1.360069444,91.11953088,14.63967196
170314701002028,69287,8848,9976,9976,6.945368885,0.886928629,74.75936068,9.546824416
170314701002029,67610,9967,7659,8703,8.827523175,1.145237275,95.01870957,12.32723674
170314701002031,80906,10192,8312,9300,9.733638114,1.095913978,104.7720538,11.79632497
170314701002032,52239,7411,7178,6934,7.277653943,1.068791462,78.33604881,11.50438051
170314701002033,90073,10020,11984,11077,7.516104806,0.904577052,80.90271365,9.73679054
170314701002034,130627,19538,16576,19528,7.880489865,1.000512085,84.82492347,10.76942709
170314701002035,92237,16288,13829,14764,6.669824282,1.103224059,71.79342198,11.87501005
170314701002036,48544,10244,8256,9159,5.879844961,1.118462714,63.29015168,12.03903764
170314701002037,109918,19308,16491,13547,6.665332606,1.425260205,71.74507396,15.34137977
170314701002038,101597,12586,13994,12938,7.260040017,0.972793322,78.14645401,10.47106468
170314701002040,34490,3363,3936,3936,8.762703252,0.854420732,94.32099342,9.196912174
170314701002042,92765,14633,13464,12210,6.889854427,1.198443898,74.16180776,12.89994832
170314701002045,94890,15455,11950,13446,7.940585774,1.149412465,85.47179073,12.37217813
170314701002046,65347,11109,10048,11036,6.50348328,1.006614715,70.00294157,10.83511529
170314701002047,43120,8109,11021,7888,3.912530623,1.028017241,42.11414726,11.06549026
170314701002049,48382,8959,7325,6717,6.605051195,1.333779961,71.09620997,14.3566942
170314701002050,86226,13005,9985,9134,8.63555333,1.423801182,92.95236246,15.32567498
170314701002051,42602,7357,8735,7655,4.877160847,0.961071195,52.49734505,10.3448887
170314701002052,82639,11525,9154,8252,9.027638191,1.39663112,97.1727306,15.03321873
170314701002053,100735,18506,13717,14641,7.343806955,1.2639847,79.04811421,13.60542394
170314701002055,658086,6628,17574,17574,37.44656879,0.37714806,403.0716855,4.059589676
170314801001007,81438,12136,17643,17643,4.615881653,0.687864876,49.684958,7.404119088
170314801001009,24890,1381,5130,3335,4.851851852,0.414092954,52.22492117,4.457261375
170314801001011,103864,17964,14125,15285,7.35320354,1.175269872,79.14925826,12.65050507
170314801001012,150618,20578,18095,18095,8.323735839,1.137220227,89.59598548,12.24094191
170314801001013,112842,17186,15007,15125,7.519290998,1.136264463,80.93700954,12.23065415
170314801001014,113080,19798,16021,17231,7.058236065,1.148975683,75.97425342,12.36747665
170314801001015,142661,20551,19000,19000,7.508473684,1.081631579,80.8205729,11.64259043
170314801001016,105388,23514,17519,17519,6.015640162,1.342199897,64.75183968,14.44732568
170314801001017,120835,16554,17018,15697,7.100423081,1.05459642,76.42835088,11.35158627
170314801001018,160000,25435,23618,24890,6.77449403,1.021896344,72.92007825,10.99960544
170314801001019,171391,25741,23671,22646,7.240547505,1.136668727,77.93663827,12.23500562
170314801001020,193903,25620,22269,22269,8.707306121,1.150478243,93.72470341,12.38365008
170314801001021,149166,21003,19479,20692,7.657785307,1.015029963,82.42775053,10.9256963
170314801001022,138104,23635,22526,23946,6.130870994,0.987012445,65.99217456,10.62411811
170314801001023,169563,26466,25529,25529,6.641975792,1.036703357,71.4936632,11.15898687
170314801001024,217910,22979,24125,20942,9.03253886,1.097268647,97.22548099,11.8109065
170314801001025,133347,21234,20085,19066,6.639133682,1.11371027,71.46307096,11.98788273
170314801001026,100180,20604,14736,16733,6.798317047,1.23133927,73.17650718,13.2540313
170314801001027,28130,5107,4234,4234,6.643835616,1.206188002,71.51368219,12.98330519
170314801001028,92213,13217,11466,12585,8.042298971,1.050218514,86.56662294,11.30446287
170314801001029,139851,15854,16102,16102,8.685318594,0.984598187,93.48803154,10.59813124
170314801001030,162195,20134,19526,19526,8.306616819,1.03113797,89.4117178,11.09908151
170314801001031,146867,24495,19360,20297,7.586105372,1.206828595,81.65619379,12.99020048
170314801002001,79651,4165,5724,5724,13.91526904,0.727638015,149.7827739,7.832233785
170314801002003,51992,7179,7236,7236,7.185185185,0.99212272,77.34072296,10.67912468
170314801002005,212581,31531,30863,26566,6.88789165,1.186893021,74.1406806,12.77561565
170314801002006,209262,18814,19833,28320,10.55120254,0.664336158,113.5722478,7.150857972
170314801002007,693700,19734,42973,41006,16.14269425,0.481246647,173.7585896,5.180098025
170314801002008,75961,9400,10226,9002,7.428222179,1.044212397,79.95675251,11.23981354
170314801002009,58928,8485,10917,9597,5.397819914,0.884130457,58.10167501,9.516705138
170314801002010,65496,11249,11268,11268,5.81256656,0.998313809,62.56597268,10.74576503
170314801002013,87705,11111,26080,16176,3.362921779,0.6868818,36.19820435,7.393537348
170314801002014,140294,21762,19151,20065,7.325674899,1.084575131,78.85294231,11.67427457
170314801002015,134240,20556,18306,19220,7.333114826,1.069510926,78.93302504,11.51212476
170314801002016,128854,19777,20361,19382,6.328471097,1.020379734,68.11912529,10.98328077
170314801002017,133367,20345,19551,19551,6.821492507,1.040611733,73.42596587,11.2010563
170314801002018,80604,12049,11503,11503,7.007215509,1.047465878,75.42507248,11.27483373
170314801002019,130356,25246,21483,21483,6.067867616,1.175161756,65.31401156,12.64934131
170314801002020,102342,16213,13941,15240,7.341080267,1.063845144,79.01876438,11.45113876
170314801002021,90402,13228,14467,14467,6.248842193,0.914356812,67.26200653,9.842059051
170314801002022,118868,16133,15592,15042,7.623653155,1.072530249,82.06035495,11.54462449
170314801002023,124621,17144,16650,15960,7.484744745,1.074185464,80.56515661,11.56244108
170314801002024,140568,19334,16053,16053,8.756494113,1.204385473,94.25415878,12.96390292
170314801002025,109550,16397,15371,15371,7.127057446,1.066749073,76.71504091,11.4823964
170314801002026,103359,16394,14901,14905,6.936380109,1.099899363,74.66260625,11.8392233
170314801002027,97040,13665,13036,14332,7.444001227,0.953460787,80.12659685,10.26297092
170314801002028,174606,22359,20122,21310,8.677368055,1.049225716,93.40245261,11.29377647
170314801002029,89935,16252,13256,14505,6.784474955,1.120441227,73.02751208,12.06033419
170314801002030,188161,21006,24346,20030,7.728620718,1.04872691,83.19021687,11.28840737
170314801002031,174151,25681,21496,24060,8.101553777,1.067373234,87.20443664,11.48911481
170314801002032,143411,20731,20804,22030,6.893433955,0.941034952,74.2003375,10.12922029
170314801002033,145023,20548,20519,20519,7.067742093,1.001413324,76.07657549,10.77912795
170314801002034,113418,20247,20992,21480,5.402915396,0.942597765,58.15652235,10.14604227
170314801002035,141322,21699,21248,23769,6.651073042,0.912911776,71.59158523,9.826504804
170314801002036,128393,20372,18934,18934,6.781081652,1.07594803,72.99098686,11.58141319
170314801002037,63953,13574,9116,10139,7.01546731,1.338790808,75.51389417,14.41063053
170314801002038,72479,12624,9702,10793,7.470521542,1.169646993,80.41205927,12.58998088
170314801002039,81843,10619,10197,10197,8.026184172,1.041384721,86.39316461,11.20937667
170314801002040,117720,23547,18884,20959,6.233848761,1.123479174,67.1006185,12.09303439
170314801002041,150281,24340,23650,23650,6.354376321,1.029175476,68.39796693,11.07795739
170314802001000,496332,20468,7202,25792,68.91585671,0.793579404,741.8044273,8.542021296
170314802001002,413249,36258,18252,18252,22.64129958,1.986522025,243.7090254,21.38275432
170314802001005,221734,53799,55473,55473,3.997151768,0.969823157,43.02500207,10.43909408
170314802001006,164447,34573,41566,37297,3.956286388,0.926964635,42.5851306,9.977768589
170314802001007,166944,35271,40865,40865,4.085256332,0.863110241,43.97335212,9.290445314
170314802001008,140440,27835,25884,25884,5.425745634,1.075374749,58.4022651,11.57524245
170314802001009,113499,20258,23020,23020,4.930451781,0.880017376,53.07096414,9.472432281
170314802001010,115888,19024,20354,20354,5.693622875,0.934656579,61.28567296,10.06056401
170314802001011,230438,72756,70200,70200,3.282592593,1.036410256,35.33354781,11.15583196
170314802001012,215055,35977,42151,39588,5.102014187,0.908785491,54.9176473,9.78208982
170314802001013,172327,40035,38349,38349,4.493650421,1.043964641,48.3692714,11.23714671
170314802001014,148209,29633,36057,34293,4.11040852,0.864112209,44.24408813,9.301230418
170314802002001,58721,2114,6300,6300,9.320793651,0.335555556,100.3282311,3.611891495
170314802002002,246820,14118,7273,9310,33.93647738,1.516433942,365.2893597,16.32276613
170314802002003,96696,21253,15213,16367,6.356142773,1.298527525,68.41698086,13.97723997
170314802002004,107013,16373,15585,15585,6.86641001,1.050561437,73.90945405,11.30815407
170314802002005,109646,16797,14377,14620,7.62648675,1.148905609,82.09085551,12.36672237
170314802002006,109344,26063,22322,24822,4.898485799,1.049995971,52.72688502,11.30206744
170314802002007,215535,58900,58968,58968,3.65511803,0.998846832,39.34337998,10.75150245
170314802002008,154214,26525,29189,29189,5.283291651,0.908732742,56.86890252,9.781522037
170314802002009,117837,19766,17938,17938,6.569126993,1.101906567,70.70952491,11.86082868
170314802002010,184900,25712,18155,14802,10.18452217,1.737062559,109.6253315,18.69759382
170314802002011,79071,16329,13281,14235,5.953693246,1.147102213,64.08504834,12.34731077
170314802002012,119982,17215,16148,16148,7.430146148,1.066076294,79.97746196,11.47515467
170314802002013,68094,14585,13357,13357,5.098001048,1.091936812,54.87445021,11.75351509
170314802002014,55535,11025,8992,10144,6.176045374,1.086849369,66.47842775,11.69875428
170314802002015,160824,7585,12149,10749,13.23763273,0.705647037,142.4887542,7.595524762
170314802002016,29727,4705,5049,5049,5.887700535,0.931867697,63.3747084,10.03054472
170314802002017,70479,10292,7461,6492,9.446320869,1.585335798,101.6793954,17.06441986
170314802002019,175706,22622,29214,28122,6.014445129,0.804423583,64.73897645,8.658747112
170314803001001,203103,35895,37396,40080,5.431142368,0.895583832,58.46035508,9.639988292
170314803001002,225582,53829,52098,53274,4.329955085,1.01041784,46.60726871,10.87605179
170314803001003,186154,45828,49989,49989,3.723899258,0.916761688,40.08373527,9.867944927
170314803001004,263876,64353,69850,65551,3.777752326,0.981724154,40.66340513,10.56719539
170314803001005,176724,23199,24284,24284,7.277384286,0.955320376,78.33314625,10.28298737
